variant,date,total_fee,initial_plan_fee,increase_fee,refund,cancel_penalty,emergency_fee,emergency_kwh,unused_kwh,start_soc,end_soc,fallbacks
q2_neutral,2025-03-31,39356.957609968886,36934.14305005307,0.0,0.0,0.0,2422.81455991584,447.6310192445264,488.15198983198127,1995.3577470370367,1658.88902191358,0
q2_neutral,2025-04-01,50280.22759854096,38635.58854067516,0.0,0.0,0.0,11644.639057865796,2020.8738141687631,17.423565277791827,1658.88902191358,1607.6888089506162,0
q2_neutral,2025-04-02,49100.40385998644,39094.74705109904,0.0,0.0,0.0,10005.656808887405,1914.993446294064,1203.0514568374615,1607.6888089506162,1760.1436843920585,0
q2_neutral,2025-04-03,51707.15535703517,50037.46186531445,0.0,0.0,0.0,1669.693491720751,349.17234271383217,1.4928502878319705e-11,1760.1436843920585,8353.41895709877,1
q2_neutral,2025-04-04,8763.367677979168,8763.367677979139,0.0,0.0,0.0,3.1696873570297155e-11,1.0014211682118912e-11,18679.01294991004,8353.41895709877,1705.4857197874985,0
q2_neutral,2025-04-05,11391.741409719303,11343.25127741672,0.0,0.0,0.0,48.49013230258545,29.684807041673995,13807.683521279158,1705.4857197874985,1232.6993604273334,0
q2_neutral,2025-04-06,39553.277960803855,39409.111880569726,0.0,0.0,0.0,144.16608023412425,67.89078419312767,5123.162509645053,1232.6993604273334,1857.1957438611016,0
q2_neutral,2025-04-07,38264.97292485021,37998.81414708881,0.0,0.0,0.0,266.15877776140314,128.55834191711176,5894.89073411133,1857.1957438611016,1814.830675606261,0
q2_neutral,2025-04-08,37821.13471632097,37776.97092965148,0.0,0.0,0.0,44.1637866694805,19.275600528334493,4272.214223941463,1814.830675606261,1221.7650891821,0
q2_neutral,2025-04-09,43454.90548970011,37521.64726999329,0.0,0.0,0.0,5933.258219706825,1188.0031811824208,178.07766336658676,1221.7650891821,1356.308468348765,0
q2_neutral,2025-04-10,37892.39093251663,37789.336891881874,0.0,0.0,0.0,103.05404063476806,50.12010277778943,3439.47627946063,1356.308468348765,1608.6094541159555,0
q2_neutral,2025-04-11,10949.247740280294,10949.24774028028,0.0,0.0,0.0,1.315599607032425e-11,4.164224520764037e-12,19454.199078893867,1608.6094541159555,1441.8050972693056,0
q2_neutral,2025-04-12,10808.61272679573,10808.612726795707,0.0,0.0,0.0,2.3019978589999825e-11,6.4992455861556656e-12,15838.699124175107,1441.8050972693056,1694.772339789802,0
q2_neutral,2025-04-13,36883.44886850107,36883.448868501,0.0,0.0,0.0,5.6800623593478145e-11,1.4470299958269097e-11,2166.527407175692,1694.772339789802,1721.5365129920156,0
q2_neutral,2025-04-14,36439.96765707607,36320.791177374645,0.0,0.0,0.0,119.17647970142336,60.6386319444556,3428.292264312857,1721.5365129920156,2160.7745886066987,0
q2_neutral,2025-04-15,35540.15909269868,35525.87547390281,0.0,0.0,0.0,14.283618795884236,7.138240277789555,6156.424284691148,2160.7745886066987,1928.0770920878767,0
q2_neutral,2025-04-16,36386.199021110166,36182.04724007536,0.0,0.0,0.0,204.15178103479647,101.96856527779777,32.919194047634385,1928.0770920878767,1618.583734650488,0
q2_neutral,2025-04-17,35715.913838627246,35675.755118643814,0.0,0.0,0.0,40.15871998340358,21.565691666684256,2077.6357713404063,1618.583734650488,2525.266788920083,0
q2_neutral,2025-04-18,10324.61639573567,10324.616395735657,0.0,0.0,0.0,1.9275694001889832e-11,6.345412043029519e-12,17288.06826528202,2525.266788920083,1923.0270569862653,0
q2_neutral,2025-04-19,10610.96163140911,10610.9616314091,0.0,0.0,0.0,1.1391910192948274e-11,4.15023571065376e-12,16916.875117189156,1923.0270569862653,1860.8863078560596,0
q2_neutral,2025-04-20,35180.321460711195,35036.96022713259,0.0,0.0,0.0,143.36123357860814,67.9871254422997,2066.268180949733,1860.8863078560596,2031.1702018716944,0
q2_neutral,2025-04-21,34315.81188979015,34217.273596027604,0.0,0.0,0.0,98.53829376253742,48.745500000010175,5789.491405917966,2031.1702018716944,1500.6021640352749,0
q2_neutral,2025-04-22,34833.53286285017,34831.99497028762,0.0,0.0,0.0,1.537892562557184,0.6974569444603018,1334.112203267696,1500.6021640352749,1793.277526439594,0
q2_neutral,2025-04-23,36010.222158111,34980.54504773321,0.0,0.0,0.0,1029.677110377782,463.5850123809916,2212.333406147042,1793.277526439594,2168.9554061419767,0
q2_neutral,2025-04-24,34049.143541315665,33733.429999641354,0.0,0.0,0.0,315.7135416743244,142.66717932742154,6129.087766639772,2168.9554061419767,1733.4089256378547,0
q2_neutral,2025-04-25,9821.715036993171,9821.715036993157,0.0,0.0,0.0,1.8126107836913263e-11,4.986899782011278e-12,21242.998680205277,1733.4089256378547,1436.5860417853844,0
q2_neutral,2025-04-26,10498.648810925197,10115.813522135846,0.0,0.0,0.0,382.83528878934936,164.52563784467532,23334.005041205597,1436.5860417853844,1200.0,0
q2_neutral,2025-04-27,34834.044611608515,32277.409951019014,0.0,0.0,0.0,2556.634660589509,630.8935238467668,2336.5070374161573,1200.0,1345.032551682099,0
q2_neutral,2025-04-28,63703.7353100654,32808.898100799655,0.0,0.0,0.0,30894.83720926575,5259.225991100784,9.57120493971786e-12,1345.032551682099,1376.9573277777777,0
q2_neutral,2025-04-29,34062.01230519519,32999.36675769818,0.0,0.0,0.0,1062.645547497007,306.5910258688042,4591.053317121983,1376.9573277777777,1577.1349760339504,0
q2_neutral,2025-04-30,32984.49354662662,32491.240243911983,0.0,0.0,0.0,493.2533027146295,231.61873055556785,2413.1747615812906,1577.1349760339504,1814.4917363494292,0
q2_neutral,2025-05-01,47497.2084692585,33237.68953747806,0.0,0.0,0.0,14259.51893178045,3237.6377829609914,1850.244718194936,1814.4917363494292,1877.748,0
q2_neutral,2025-05-02,22820.877976703992,10112.21810654702,0.0,0.0,0.0,12708.65987015697,3246.8425321232467,11893.197244444456,1877.748,1200.0,0
q2_neutral,2025-05-03,19086.86351246746,10266.276263227272,0.0,0.0,0.0,8820.587249240189,2174.627307658734,16422.908755952387,1200.0,1200.0,0
q2_neutral,2025-05-04,42665.45735963087,35236.97207738931,0.0,0.0,0.0,7428.485282241554,1719.1449162485433,3422.0751929600383,1200.0,1200.0,0
q2_neutral,2025-05-05,43701.66172176424,36316.390377469055,0.0,0.0,0.0,7385.271344295184,1816.62031100002,157.29563333335437,1200.0,1464.5893537046306,0
q2_neutral,2025-05-06,39970.23774133657,36465.61935514525,0.0,0.0,0.0,3504.6183861913164,1009.3787802660876,1652.378642511776,1464.5893537046306,1329.7034342592594,0
q2_neutral,2025-05-07,41023.44755089735,37011.57797682374,0.0,0.0,0.0,4011.869574073617,640.8357560541018,185.71155425214684,1329.7034342592594,1462.5200397222225,0
q2_neutral,2025-05-08,39662.7121757213,37355.98620560292,0.0,0.0,0.0,2306.7259701183884,445.98295280953874,20.265850000016155,1462.5200397222225,1200.679055648146,0
q2_neutral,2025-05-09,12256.563579387996,12232.158268616897,0.0,0.0,0.0,24.40531077110645,9.291951559529064,16413.998518680193,1200.679055648146,2067.6942411710456,0
q2_neutral,2025-05-10,11904.984170580952,11904.98417058093,0.0,0.0,0.0,2.2418597478424118e-11,7.45969952475889e-12,13265.081970340989,2067.6942411710456,1366.827885948465,0
q2_neutral,2025-05-11,38087.3356807137,37459.05609130072,0.0,0.0,0.0,628.2795894129711,182.6594126235725,485.086103770671,1366.827885948465,1589.391331626984,0
q2_neutral,2025-05-12,39297.63244480926,39297.632444809205,0.0,0.0,0.0,5.5269406051827725e-11,1.3771317419752904e-11,7155.82742412641,1589.391331626984,1925.6927617460292,0
q2_neutral,2025-05-13,36923.556660536175,36847.85841925279,0.0,0.0,0.0,75.69824128337662,38.06385833334494,2509.757366595733,1925.6927617460292,2145.928577819283,0
q2_neutral,2025-05-14,36752.95510558325,36751.131213616536,0.0,0.0,0.0,1.8238919667193196,0.8991333333479439,3507.272811700705,2145.928577819283,1777.6157021825422,0
q2_neutral,2025-05-15,38140.47264204407,37875.221193644014,0.0,0.0,0.0,265.2514484000506,128.20581666667908,2990.7828335684976,1777.6157021825422,2762.4368544578424,0
q2_neutral,2025-05-16,11763.92862012706,11763.92862012705,0.0,0.0,0.0,1.4528629743715269e-11,4.512168416681561e-12,22105.32885854564,2762.4368544578424,2277.1810648883,0
q2_neutral,2025-05-17,12058.306469009543,11932.49706539648,0.0,0.0,0.0,125.80940361306608,79.07096279924322,14704.510686493244,2277.1810648883,1795.8203656084709,0
q2_neutral,2025-05-18,38243.54673346299,36805.72474805714,0.0,0.0,0.0,1437.82198540587,725.5106853214411,1220.5947041549775,1795.8203656084709,2627.673058584655,0
q2_neutral,2025-05-19,36495.20928921967,36230.29390301131,0.0,0.0,0.0,264.915386208357,129.95852014287118,6989.919900589899,2627.673058584655,2654.622047188974,0
q2_neutral,2025-05-20,36795.59801894685,35847.25199328416,0.0,0.0,0.0,948.3460256626976,513.9033082072284,2.1121104865073903e-11,2654.622047188974,2229.745741813276,0
q2_neutral,2025-05-21,37036.867988787744,36639.40238158887,0.0,0.0,0.0,397.4656071988928,178.1680736914313,3598.648939938052,2229.745741813276,2146.342629471033,0
q2_neutral,2025-05-22,37036.73788836572,36820.77013385535,0.0,0.0,0.0,215.9677545103697,100.7249411079314,2377.217126112152,2146.342629471033,3637.40451235449,0
q2_neutral,2025-05-23,11693.315465486216,11618.91645620976,0.0,0.0,0.0,74.39900927645185,52.02727921429135,17557.741522325774,3637.40451235449,3242.651276654104,0
q2_neutral,2025-05-24,12474.609252920342,12360.47501848549,0.0,0.0,0.0,114.13423443485472,67.01504070238478,20583.817170605533,3242.651276654104,3434.8205603653023,0
q2_neutral,2025-05-25,37117.60156763824,36269.36695725047,0.0,0.0,0.0,848.2346103877601,403.7038294808551,5198.884322997497,3434.8205603653023,3754.3698544709023,0
q2_neutral,2025-05-26,38670.44784913132,35391.595489876745,0.0,0.0,0.0,3278.852359254588,702.6563976026039,47.07384285716015,3754.3698544709023,1975.2043104895413,0
q2_neutral,2025-05-27,38765.91651413251,38765.91651413244,0.0,0.0,0.0,5.6682603943869484e-11,1.511235581119763e-11,6714.292383098195,1975.2043104895413,3833.353377619048,0
q2_neutral,2025-05-28,37280.57746002521,35988.70130298351,0.0,0.0,0.0,1291.8761570417046,631.34163720575,935.6707884009676,3833.353377619048,3692.485301730422,0
q2_neutral,2025-05-29,37965.04247629727,37965.04247629721,0.0,0.0,0.0,6.054338763661349e-11,1.4984902207970663e-11,842.4866841564059,3692.485301730422,3818.520696276845,0
q2_neutral,2025-05-30,12161.822257628655,12161.822257628635,0.0,0.0,0.0,2.667850296234064e-11,8.29647461841887e-12,17871.447023747365,3818.520696276845,3291.9118408201102,0
q2_neutral,2025-05-31,12832.496575211926,12033.082229124837,0.0,0.0,0.0,799.4143460870918,299.8097809713133,16113.911505630962,3291.9118408201102,3748.661935215471,0
q2_neutral,2025-06-01,110484.81604676208,40061.00742127975,0.0,0.0,0.0,70423.80862548236,13145.900491493469,14.55211190476523,3748.661935215471,1200.0,0
q2_neutral,2025-06-02,87429.14184146878,42368.319559427466,0.0,0.0,0.0,45060.82228204132,9291.962177368652,20.53710119048361,1200.0,1200.0,0
q2_neutral,2025-06-03,76790.8992843902,43704.24242158295,0.0,0.0,0.0,33086.65686280724,6975.577118999752,8.820833333343224,1200.0,1325.6443669444443,0
q2_neutral,2025-06-04,56506.572862175904,48841.74159631129,0.0,0.0,0.0,7664.8312658646355,2431.1848500381275,736.8245208900424,1325.6443669444443,1200.0,0
q2_neutral,2025-06-05,65245.50533468575,49324.85890925523,0.0,0.0,0.0,15920.646425430505,3642.056815003981,134.46042272194535,1200.0,1200.0,0
q2_neutral,2025-06-06,33954.10327829055,15978.604190765383,0.0,0.0,0.0,17975.499087525168,4466.71125492858,3293.91851269842,1200.0,1221.4515,0
q2_neutral,2025-06-07,22169.33275115283,17534.129371277802,0.0,0.0,0.0,4635.203379875027,883.4049092710014,1028.25189404763,1221.4515,1449.57723712963,0
q2_neutral,2025-06-08,57950.36407688129,57950.36407688126,0.0,0.0,0.0,3.70339832411748e-11,7.912392963049797e-12,11421.42993342613,1449.57723712963,4066.6346763175225,0
q2_neutral,2025-06-09,54569.95099518688,54569.95099518682,0.0,0.0,0.0,7.034636817504492e-11,1.765521062679909e-11,3851.79904604367,4066.6346763175225,2410.775279819224,0
q2_neutral,2025-06-10,62650.35217573542,62650.35217573537,0.0,0.0,0.0,4.973584921685869e-11,1.1670664434859646e-11,7817.09424046881,2410.775279819224,7075.11312251335,0
q2_neutral,2025-06-11,64659.332240632924,59323.23841538146,0.0,0.0,0.0,5336.093825251471,1006.5054361111302,1674.6487257385534,7075.11312251335,6983.497898257096,0
q2_neutral,2025-06-12,61327.95507788075,61327.9550778807,0.0,0.0,0.0,7.039652250018236e-11,1.5497270133835173e-11,5964.427215141406,6983.497898257096,7831.940429346568,0
q2_neutral,2025-06-13,21015.874630020106,21015.87463002008,0.0,0.0,0.0,3.221225641780734e-11,1.070876720632441e-11,8614.792241943096,7831.940429346568,5415.956684673233,0
q2_neutral,2025-06-14,28847.802123472266,28847.802123472226,0.0,0.0,0.0,4.8269618413421255e-11,1.5044632206695496e-11,11104.63753723982,5415.956684673233,10545.126043086422,1
q2_neutral,2025-06-15,57890.42912143119,57890.42912143117,0.0,0.0,0.0,6.257795570618896e-11,1.7550849662484325e-11,7322.720546093108,10545.126043086422,6787.317753712454,0
q2_neutral,2025-06-16,59594.81417485496,59594.81417485485,0.0,0.0,0.0,8.996653122483876e-11,2.0264567801575595e-11,4581.475351881613,6787.317753712454,6876.848115993985,0
q2_neutral,2025-06-17,58700.4714320449,58700.4714320448,0.0,0.0,0.0,9.260893829576843e-11,2.2709834013312505e-11,1911.808459031473,6876.848115993985,6367.085218207112,0
q2_neutral,2025-06-18,60326.22692757056,60326.22692757047,0.0,0.0,0.0,7.346786334849753e-11,1.7914114636141676e-11,7751.566207667084,6367.085218207112,6344.232682045848,0
q2_neutral,2025-06-19,58679.98410619684,58679.984106196775,0.0,0.0,0.0,5.3817114098464455e-11,1.4989343100069163e-11,9941.64214826689,6344.232682045848,5888.2617075133,0
q2_neutral,2025-06-20,20111.55068990052,20111.550689900498,0.0,0.0,0.0,2.53802583394247e-11,8.959055719515163e-12,12467.54749178004,5888.2617075133,5117.204632341705,0
q2_neutral,2025-06-21,20214.21284904504,20214.212849045027,0.0,0.0,0.0,2.141487231988037e-11,7.191136575102064e-12,14545.200629351952,5117.204632341705,5697.416045213845,0
q2_neutral,2025-06-22,55586.15804797928,55586.1580479792,0.0,0.0,0.0,7.099752119543721e-11,1.708766461661071e-11,4953.230307053414,5697.416045213845,6975.708398546981,0
q2_neutral,2025-06-23,54340.920384798985,54340.9203847989,0.0,0.0,0.0,8.694708686363129e-11,2.0953905277565354e-11,5778.717739436432,6975.708398546981,6147.944177405203,0
q2_neutral,2025-06-24,64608.32728782484,55906.85017815503,0.0,0.0,0.0,8701.477109669815,1668.5540671170647,642.2776789070331,6147.944177405203,3309.5255521959884,0
q2_neutral,2025-06-25,59691.79297044432,59691.79297044425,0.0,0.0,0.0,6.488376058655376e-11,1.553512873897489e-11,5926.345238005583,3309.5255521959884,6902.407454601319,0
q2_neutral,2025-06-26,57765.14364797328,57765.14364797324,0.0,0.0,0.0,4.9893474685092087e-11,1.1726619675300752e-11,11299.276532579384,6902.407454601319,5704.118257553763,0
q2_neutral,2025-06-27,18607.137409381045,18607.137409381012,0.0,0.0,0.0,2.98045219615517e-11,8.786749106093339e-12,13667.53219773615,5704.118257553763,5034.720418358908,0
q2_neutral,2025-06-28,18590.697017836166,18590.697017836137,0.0,0.0,0.0,2.3086576206310382e-11,6.716405209772347e-12,11165.783226953594,5034.720418358908,4689.352790562168,0
q2_neutral,2025-06-29,57542.22102893499,57542.22102893492,0.0,0.0,0.0,5.893346810559308e-11,1.453415165997285e-11,6478.286851406717,4689.352790562168,5547.16560511022,0
q2_neutral,2025-06-30,56384.66229097197,56384.66229097187,0.0,0.0,0.0,8.403004123080925e-11,1.9238999282578103e-11,5292.805747332977,5547.16560511022,5842.218887644451,0
q2_neutral,2025-07-01,64563.15869557717,60512.66624465752,0.0,0.0,0.0,4050.492450919635,1147.8487302170388,478.4235998016021,5842.218887644451,1236.3553022164465,0
q2_neutral,2025-07-02,75524.50810756671,64347.37641283916,0.0,0.0,0.0,11177.131694727565,4124.47868052703,8.572254017735759e-12,1236.3553022164465,1200.0,1
q2_neutral,2025-07-03,86741.5825071158,61003.38659811838,0.0,0.0,0.0,25738.19590899743,4609.4220056334425,43.15683273810682,1200.0,1376.9309071064815,0
q2_neutral,2025-07-04,34211.48912865529,21830.02688797471,0.0,0.0,0.0,12381.462240680592,3865.8049607745793,9760.989533333342,1376.9309071064815,1200.0,0
q2_neutral,2025-07-05,35962.45083664546,21928.45137412437,0.0,0.0,0.0,14033.999462521086,3541.7840633042547,10363.689966666674,1200.0,1200.0,0
q2_neutral,2025-07-06,118366.35122751366,62713.40270750642,0.0,0.0,0.0,55652.9485200072,12412.086672666666,1.2079226507921705e-12,1200.0,1200.0,1
q2_neutral,2025-07-07,63233.824763718,63233.82476371796,0.0,0.0,0.0,5.636558608745901e-11,1.1726675186451983e-11,3200.191973633157,1200.0,3781.925495211641,0
q2_neutral,2025-07-08,73591.87195527632,73591.87195527629,0.0,0.0,0.0,4.6312555568306376e-11,1.0393463867330864e-11,12372.277707908584,3781.925495211641,7063.4008013381845,0
q2_neutral,2025-07-09,70731.02465286464,70731.02465286461,0.0,0.0,0.0,5.922312196204869e-11,1.3747225580118538e-11,12435.855741361564,7063.4008013381845,7454.452560293054,0
q2_neutral,2025-07-10,79064.69866899496,79064.69866899491,0.0,0.0,0.0,4.5614251931169736e-11,1.1686651646414248e-11,9300.43565318914,7454.452560293054,10800.0,1
q2_neutral,2025-07-11,30183.183694306223,30183.1836943062,0.0,0.0,0.0,2.75548974748574e-11,8.15614242810625e-12,15267.182614449604,10800.0,6579.955373341605,0
q2_neutral,2025-07-12,28360.56247880474,28360.56247880472,0.0,0.0,0.0,2.154365930095992e-11,6.005862474012247e-12,13991.247550946484,6579.955373341605,4959.20831058126,0
q2_neutral,2025-07-13,72049.6001928945,72049.60019289442,0.0,0.0,0.0,6.914666361712563e-11,1.7617352021659368e-11,3874.022957227775,4959.20831058126,10693.410772608026,1
q2_neutral,2025-07-14,61520.74702442507,61520.74702442503,0.0,0.0,0.0,3.909549900482645e-11,8.763323400273748e-12,8798.345830675415,10693.410772608026,5224.607076587295,0
q2_neutral,2025-07-15,71041.64790217757,71041.6479021775,0.0,0.0,0.0,1.1305997876798202e-10,2.5569213413234596e-11,2.735500714834416e-11,5224.607076587295,10093.642536183852,1
q2_neutral,2025-07-16,60888.114899864326,60888.11489986426,0.0,0.0,0.0,7.639402621606449e-11,1.9017010188804303e-11,5523.852058400025,10093.642536183852,5539.513301597109,0
q2_neutral,2025-07-17,70137.1386429241,70137.13864292402,0.0,0.0,0.0,8.591393452217489e-11,2.185113201491617e-11,2.3998469877994918e-11,5539.513301597109,8624.43933788899,1
q2_neutral,2025-07-18,26006.39143900914,26006.39143900913,0.0,0.0,0.0,1.90012166001452e-11,6.110667527536862e-12,12046.548151287245,8624.43933788899,5181.712691511597,0
q2_neutral,2025-07-19,27584.802380250123,27584.802380250097,0.0,0.0,0.0,2.2300039148603898e-11,5.8832938520936295e-12,16300.500201734363,5181.712691511597,4916.195196291077,0
q2_neutral,2025-07-20,69385.72635130525,69385.72635130511,0.0,0.0,0.0,9.913868447009032e-11,2.0162510550036927e-11,2.15233386668956e-11,4916.195196291077,8601.918021806949,1
q2_neutral,2025-07-21,62094.92090390966,62094.9209039096,0.0,0.0,0.0,4.7538862624207926e-11,1.178257491574186e-11,3872.625208225378,8601.918021806949,5564.194703665383,0
q2_neutral,2025-07-22,69611.80764100744,69611.80764100737,0.0,0.0,0.0,8.059310507846362e-11,1.7958357023672988e-11,1.3866907622173129e-11,5564.194703665383,7498.998635980202,1
q2_neutral,2025-07-23,61785.77162045202,61785.77162045195,0.0,0.0,0.0,6.004506464263315e-11,1.429983909062571e-11,4121.8576806318415,7498.998635980202,5034.5028649977885,0
q2_neutral,2025-07-24,62875.27916624162,62875.279166241526,0.0,0.0,0.0,8.828555275730566e-11,1.8648860233838604e-11,2927.7844859548186,5034.5028649977885,5941.85593162881,0
q2_neutral,2025-07-25,26681.11151519218,26681.111515192148,0.0,0.0,0.0,2.4570768336618087e-11,6.609102154442326e-12,16046.611405725194,5941.85593162881,5203.150481272455,0
q2_neutral,2025-07-26,27799.94361152612,27799.943611526098,0.0,0.0,0.0,1.6334805508222416e-11,5.1088022701151195e-12,14965.008364320009,5203.150481272455,5061.83988969136,0
q2_neutral,2025-07-27,63217.20687125323,61665.83297012569,0.0,0.0,0.0,1551.373901127536,288.09519671371453,2320.056329090014,5061.83988969136,5343.449879857898,0
q2_neutral,2025-07-28,69647.34289382193,69647.34289382189,0.0,0.0,0.0,5.1889503693836046e-11,1.2736256493894869e-11,1.4604789599914625e-11,5343.449879857898,3318.860476013102,1
q2_neutral,2025-07-29,70562.81219311181,70562.81219311175,0.0,0.0,0.0,5.2663841065836426e-11,1.2329248733067288e-11,8.967604436804777e-12,3318.860476013102,4485.426097653316,1
q2_neutral,2025-07-30,71242.88537709952,71242.88537709948,0.0,0.0,0.0,7.801907297988464e-11,1.6502577082633252e-11,1.4918150048615075e-11,4485.426097653316,7125.563194540445,1
q2_neutral,2025-07-31,70231.44205498545,70231.44205498534,0.0,0.0,0.0,1.0345531115119043e-10,2.3566149032205882e-11,2.66148769689778e-11,7125.563194540445,8946.312770488414,1
q2_neutral,2025-08-01,21009.698526839227,21009.698526839187,0.0,0.0,0.0,3.2023661944435846e-11,8.590905764549461e-12,16649.83694006166,8946.312770488414,2808.861727856628,0
q2_neutral,2025-08-02,23011.931073358694,23011.931073358668,0.0,0.0,0.0,3.6879230336239743e-11,8.8626883609777e-12,16921.516186044977,2808.861727856628,2481.725543500843,0
q2_neutral,2025-08-03,68715.28275598389,68715.28275598382,0.0,0.0,0.0,7.83691037065104e-11,1.674693717035325e-11,5574.942864354272,2481.725543500843,10149.006912169316,1
q2_neutral,2025-08-04,50974.67039358483,50711.05736296461,0.0,0.0,0.0,263.61303062020244,105.7895318254058,6724.637774873821,10149.006912169316,1944.1607209202823,0
q2_neutral,2025-08-05,55183.88017646452,54022.622621623625,0.0,0.0,0.0,1161.2575548409222,466.0877201849922,5528.517991374471,1944.1607209202823,2001.595637101267,0
q2_neutral,2025-08-06,60177.79865889414,51999.912619324736,0.0,0.0,0.0,8177.886039569412,1764.2275209721013,26.000963690487712,2001.595637101267,1200.0,0
q2_neutral,2025-08-07,53535.67723867977,52870.75570823329,0.0,0.0,0.0,664.921530446459,256.14050764287333,3914.565461628256,1200.0,1867.9826246866655,0
q2_neutral,2025-08-08,22280.328075141915,22280.32807514188,0.0,0.0,0.0,3.8933880600403037e-11,7.86666912167e-12,21468.832457680423,1867.9826246866655,1784.3071023234438,0
q2_neutral,2025-08-09,22092.36208689704,22092.36208689703,0.0,0.0,0.0,1.7790295459008118e-11,5.027533944712559e-12,17645.34386929665,1784.3071023234438,1456.31658619662,0
q2_neutral,2025-08-10,55212.99297954755,55212.99297954749,0.0,0.0,0.0,5.580044937225637e-11,1.234035096331354e-11,3526.9734579186197,1456.31658619662,2443.039447971775,0
q2_neutral,2025-08-11,65453.98635115564,65453.98635115556,0.0,0.0,0.0,1.0126259257503543e-10,2.2085958062412203e-11,2.186978376172988e-11,2443.039447971775,10312.426260317456,1
q2_neutral,2025-08-12,51251.014491599424,48892.61171353687,0.0,0.0,0.0,2358.402778062584,508.3165136042443,1158.9389815927275,10312.426260317456,1640.0060145913578,0
q2_neutral,2025-08-13,66945.43296037593,66945.43296037584,0.0,0.0,0.0,9.345153062501055e-11,1.720990017162194e-11,1.793853954268343e-11,1640.0060145913578,9519.273076566667,1
q2_neutral,2025-08-14,50069.4762374097,49150.31620482659,0.0,0.0,0.0,919.160032583105,209.0924918710446,2681.1209233195227,9519.273076566667,1937.8564842727212,0
q2_neutral,2025-08-15,22247.611732853336,22247.61173285332,0.0,0.0,0.0,2.3793755188350475e-11,6.37717656459813e-12,19577.624062110528,1937.8564842727212,1892.2152636258068,0
q2_neutral,2025-08-16,22840.670254211796,22840.67025421177,0.0,0.0,0.0,2.0190451532897667e-11,4.527045405211538e-12,20077.432127632117,1892.2152636258068,2012.9379169157849,0
q2_neutral,2025-08-17,52400.84093642626,51801.55176751405,0.0,0.0,0.0,599.2891689122023,230.00706920238716,3055.0958571964507,2012.9379169157849,2101.299010171957,0
q2_neutral,2025-08-18,51767.48117549662,51677.79726541214,0.0,0.0,0.0,89.68391008449197,12.964608874729072,844.5205365489162,2101.299010171957,2034.327961835915,0
q2_neutral,2025-08-19,66370.82414148343,66370.82414148335,0.0,0.0,0.0,1.0044349840754308e-10,2.082334304986944e-11,2.1367740909994378e-11,2034.327961835915,10715.472932823568,1
q2_neutral,2025-08-20,72058.88576220459,47974.1297316549,0.0,0.0,0.0,24084.75603054967,3514.5044278703263,1.2858158981998711e-11,10715.472932823568,1526.1711175617284,0
q2_neutral,2025-08-21,53985.76882331124,53767.12739277992,0.0,0.0,0.0,218.641430531312,89.3183287500152,3748.188443011548,1526.1711175617284,2004.6698478892465,0
q2_neutral,2025-08-22,24030.22890927726,22258.68216699656,0.0,0.0,0.0,1771.5467422807142,460.4995329884728,16236.134080795617,2004.6698478892465,1222.8083243055553,0
q2_neutral,2025-08-23,22256.040590718465,22192.19299583292,0.0,0.0,0.0,63.84759488554658,18.97951128969033,14405.980152413904,1222.8083243055553,1426.3570043745117,0
q2_neutral,2025-08-24,54348.59744010342,54348.59744010335,0.0,0.0,0.0,5.4637921742539667e-11,1.148414696672262e-11,5485.716426272598,1426.3570043745117,2025.0168467229987,0
q2_neutral,2025-08-25,63924.27608977419,53583.55746178286,0.0,0.0,0.0,10340.718627991357,1578.1906735919886,20.580548569476196,2025.0168467229987,1618.197542685186,0
q2_neutral,2025-08-26,54190.720699804246,53992.69566779169,0.0,0.0,0.0,198.0250320125615,87.11476250001407,3602.200049044276,1618.197542685186,2490.733985047452,0
q2_neutral,2025-08-27,53607.28471163985,53396.33163421479,0.0,0.0,0.0,210.95307742505835,96.46843333334698,673.6013609035093,2490.733985047452,2009.897516055829,0
q2_neutral,2025-08-28,56817.67516682806,54664.0424537916,0.0,0.0,0.0,2153.6327130364457,363.3321695440576,25.794438888902405,2009.897516055829,1591.4488977469146,0
q2_neutral,2025-08-29,22430.236601600333,22430.236601600314,0.0,0.0,0.0,1.8974845694685878e-11,4.533040609544514e-12,14750.730328662345,1591.4488977469146,1472.1035213599814,0
q2_neutral,2025-08-30,22867.17028859003,22712.57619254905,0.0,0.0,0.0,154.59409604098272,75.97482825000678,19296.87599286901,1472.1035213599814,1200.0,0
q2_neutral,2025-08-31,53881.0816026824,53859.58632223656,0.0,0.0,0.0,21.49528044585184,8.924758333329262,3023.329851410944,1200.0,2339.419855458558,0
q2_neutral,2025-09-01,47250.6192922919,47250.61929229185,0.0,0.0,0.0,4.9736662788291136e-11,1.3507417406799505e-11,11453.541267381475,2339.419855458558,5844.489746666666,0
q2_neutral,2025-09-02,45384.467737477054,45384.46773747702,0.0,0.0,0.0,3.0785434645963505e-11,9.251266419596504e-12,10938.915312590798,5844.489746666666,5678.936615159478,0
q2_neutral,2025-09-03,47076.479511063335,46807.12826105401,0.0,0.0,0.0,269.35125000931527,132.78346068981654,10150.410720058551,5678.936615159478,5500.489175766072,0
q2_neutral,2025-09-04,45890.81351343051,45890.81351343049,0.0,0.0,0.0,3.1206788264626085e-11,7.936762358440319e-12,10729.089669854802,5500.489175766072,5625.036396303439,0
