date,total_fee,initial_plan_fee,increase_fee,refund,cancel_penalty,emergency_fee,emergency_kwh,unused_kwh,start_soc,end_soc,fallbacks
2025-09-02,45686.8099026178,44599.598660534015,2959.9654620610263,3745.508439954565,1872.7542199772824,3.9407339835761944e-11,1.0899711688772129e-11,8600.029150867822,5338.8192211821715,4708.648060658784,0
2025-09-03,46391.374839673204,48919.70816679737,4.5118895286577755e-13,5056.666654248424,2528.333327124212,3.066084452996165e-11,8.86046791492845e-12,5940.965705971987,4708.648060658784,4258.693155238355,0
2025-09-04,45361.81711084063,48008.865246768226,1.316459474764997e-12,5294.096271855313,2647.0481359276564,5.574297468058376e-11,1.5635492900401005e-11,6405.2394382250495,4258.693155238355,4275.232900604663,0
2025-09-05,17329.539209176608,18972.48677107443,21.290437591955406,3328.475998979583,1664.2379994897915,1.6691080517716728e-11,5.6488147492927965e-12,25209.416147056352,4275.232900604663,2862.437891018866,0
2025-09-06,16146.047736176577,16650.896150949582,0.0,1009.6968295460406,504.8484147730203,1.954938763648606e-11,5.567935001948854e-12,22241.684764000755,2862.437891018866,3292.3395964342335,0
2025-09-07,43941.7218931898,40285.317712540884,4867.860097647086,2422.9118339964075,1211.4559169982037,3.120248015520133e-11,8.962275366286576e-12,4066.093813242707,3292.3395964342335,3383.3018337071667,0
2025-09-08,45848.811124207015,36498.084593829495,9271.452755917146,447.6087273379947,223.80436366899735,303.07813812939145,145.13277435001717,1101.1601067519123,3383.3018337071667,2781.241404359888,0
2025-09-09,44629.4745145873,33941.53620845488,8261.559324440888,1079.79937696024,539.89968848012,2966.278670171658,1161.9442000031293,1652.7090564964121,2781.241404359888,2105.6006639315015,0
2025-09-10,45809.64975172041,43059.25662210408,2141.2072062018806,957.6971121193119,478.84855605965595,1088.0344794741015,207.40071123612853,165.14402605928197,2105.6006639315015,2056.8337913465552,0
2025-09-11,42766.746577989856,42666.43067712949,1354.6039048264006,4654.602026852792,2327.301013426396,1073.013009460349,216.18389190070152,1115.560172317261,2056.8337913465552,1680.377556903041,0
2025-09-12,16767.74419438528,16904.765226164312,615.5441653667907,1505.1303942916736,752.5651971458368,1.8796235234930235e-11,5.60440582830779e-12,18893.864257926827,1680.377556903041,2162.4857843283307,0
2025-09-13,16442.57930612749,16780.358241717717,392.27789651030054,1460.113664201098,730.056832100549,2.066527993171974e-11,6.894484982922222e-12,22548.900612406665,2162.4857843283307,2303.189676087041,0
2025-09-14,46800.33820445777,50594.05462454675,0.0,7587.432840178091,3793.7164200890456,6.758860582323223e-11,1.6764367671839864e-11,1475.983485456578,2303.189676087041,2357.438211199723,0
2025-09-15,44608.0809942518,44159.55988865215,0.0,4497.043543528916,2248.521771764458,2697.0428773641293,410.23628855609036,898.8328568244364,2357.438211199723,2437.815989064437,0
2025-09-16,47337.93996960648,50782.54126738889,9.290844126304986,6911.440311654669,3455.7201558273346,1.8280139186358932,0.2716620476565238,2776.668599164905,2437.815989064437,2413.091957578008,0
2025-09-17,45625.2006037599,48663.9243894752,3.215347987861605e-13,6077.447571430712,3038.723785715356,6.147244269172348e-11,1.581224040592133e-11,520.1728935767316,2413.091957578008,2409.2782656026684,0
2025-09-18,46499.85468816408,43541.09596057846,4811.440377486521,3705.3632998018966,1852.6816499009483,4.3794003978803176e-11,1.1807166355737309e-11,2962.6725847572347,2409.2782656026684,2589.9442098136783,0
2025-09-19,16747.482979540775,17549.261040472753,0.0,1603.5561218639987,801.7780609319993,2.0269896872093796e-11,6.117772954894463e-12,14663.204744586634,2589.9442098136783,2632.1065253328293,0
2025-09-20,16432.002897835206,16991.17309006794,617.4834531543629,2353.3072907742408,1176.6536453871204,2.6003612041414214e-11,8.432143872028064e-12,15036.208331596357,2632.1065253328293,1909.5014785228532,0
