date,evaluation,start_soc_kwh,end_soc_kwh,solver_status,planner_fallback,solver_gap,solve_seconds,controller_seconds,purchase_kwh,charge_kwh,discharge_kwh,emergency_kwh,unused_kwh,plan_cost_yuan,emergency_cost_yuan,dispatch_fallback,total_cost_yuan
2025-07-01,True,8228.266697885801,7170.469539891976,Optimal,False,0.0,0.07483389999833889,0.10054220000165515,74489.7711259756,20149.647342666085,17273.231789753972,7508.813731698419,255.62527142857914,45566.473219680105,32843.55263987581,0,78410.02585955591
2025-07-02,True,7170.469539891976,7167.2472910956785,Optimal,False,0.0,0.07020240000565536,0.0406444999971427,73365.85928240801,18895.054202089457,15307.89392760913,8133.095766984135,5007.028408245157,44497.75171761646,35228.35018815796,0,79726.10190577441
2025-07-03,True,7167.2472910956785,1200.0,Optimal,False,0.0,0.09050520000164397,0.043334499991033226,65324.30089460856,13287.613223775226,16133.489273244046,11590.241989255965,7.538858426414663e-12,41094.24716912635,50491.396432521724,0,91585.64360164807
2025-07-04,True,1200.0,1200.0,Optimal,False,0.0,0.10173569999460597,0.03806629999598954,32097.965094121104,13295.25510840682,10769.156637809525,9069.990376476197,9760.989533333337,17578.58387257876,36694.52617347127,0,54273.11004605003
2025-07-05,True,1200.0,7192.052712407408,Optimal,False,0.0,0.07716709999658633,0.039955800006282516,39439.60405302763,19204.21574112287,10162.567309142858,8755.81431228572,10363.689966666669,20500.099294986376,37916.69503070869,0,58416.79432569507
2025-07-06,True,7192.052712407408,6901.124864814815,Optimal,False,0.0,0.07638470000529196,0.0400006999989273,68850.35290161669,17579.628582569076,14501.334214714287,14072.59795433334,50.674938095241444,41941.240218276114,63454.95266808382,0,105396.19288635993
2025-07-07,True,6901.124864814815,7981.295769537038,Optimal,False,0.0,0.09412319998955354,0.04058110000914894,75532.00110065157,19603.7689696747,14906.899051186509,5042.115636908741,2467.7640524054586,46350.30541059443,20892.99450403774,0,67243.29991463217
2025-07-08,True,7981.295769537038,9756.531189517194,Optimal,False,0.0,0.06302049999067094,0.039528599998448044,88849.74306593701,22371.47832697188,16523.185566865082,701.9412740615165,8132.004563225069,55931.5117045251,2840.257635139657,0,58771.76933966476
2025-07-09,True,9756.531189517194,9927.978760520282,Optimal,False,1.3395326842105628e-16,0.07265430000552442,0.04090959999302868,85933.91409268866,19622.566400663833,15739.975970634925,549.5649010674725,8542.163547060562,54498.01002576691,2183.617346867376,0,56681.627372634284
2025-07-10,True,9927.978760520282,4801.819580097003,Optimal,False,0.0,0.07691269999486394,0.040263200004119426,80329.18370538393,14688.56142515922,16511.27801675992,0.6666847222340042,9298.94359837352,52485.52245848277,4.494455054900105,0,52490.016913537664
2025-07-11,True,4801.819580097003,4864.863377442681,Optimal,False,0.0,0.09929680000641383,0.03953189999447204,44470.208149747894,13766.51277755242,11094.13593220635,8.360867553847129e-12,9279.05415440183,27141.154872648636,2.7016057169149122e-11,0,27141.15487264866
2025-07-12,True,4864.863377442681,8592.82088763889,Optimal,False,0.0,0.15305680000165012,0.03946369999903254,46628.01591466667,19330.837888599843,12302.816930589284,161.08835930754995,8676.839982630325,26837.48623626369,571.9396402815786,0,27409.42587654527
2025-07-13,True,8592.82088763889,8800.978873165786,Optimal,False,0.0,0.07363169999734964,0.03899330001149792,80798.72397978885,20341.2009066603,16289.030547420636,217.06818452382416,7695.901405073005,50708.04954486625,1266.0283062821882,0,51974.07785114844
2025-07-14,True,8800.978873165786,8655.62351875,Optimal,False,0.0,0.07091749999381136,0.04120729998976458,78839.51507163433,19525.07580553351,15946.131221456351,500.6005162420799,3953.4917871325856,49298.224311548765,3199.8003193734617,0,52498.02463092223
2025-07-15,True,8655.62351875,8832.35462317901,Optimal,False,3.012026420560562e-16,0.07200100000773091,0.04056259999924805,78277.99448345091,19957.47611391583,16006.497658285714,502.9643512381134,2080.929795725568,49263.08242779505,1505.266418066263,0,50768.348845861314
2025-07-16,True,8832.35462317901,8501.0412375,Optimal,False,0.0,0.07282120001036674,0.040478800001437776,76986.93590733147,19338.682070710856,15962.514524386903,1348.1734428750187,2824.3784205492025,48413.427030201245,6304.603530391542,0,54718.030560592786
2025-07-17,True,8501.0412375,2614.7596858531756,Optimal,False,0.0,0.0948052000021562,0.03946699999505654,70495.96151417059,14369.435926570148,16936.896497003963,2000.0151605357323,2343.021178473466,45726.268677202956,9073.31245817913,0,54799.58113538209
2025-07-18,True,2614.7596858531756,2781.9454347134038,Optimal,False,0.0,0.07760910000069998,0.0404798999952618,40740.606403691454,13551.031924071622,10825.86868452381,497.54693591270416,7238.742000056344,23852.686652514934,1946.6949720781954,0,25799.38162459313
