issue_date,target_time,virtual_next_day,forecast_load_kwh,forecast_pv_kwh,safety_margin_kwh,planned_purchase_kwh,planned_charge_kwh,planned_discharge_kwh,planned_unused_kwh,planned_soc_start_kwh,planned_soc_end_kwh
2025-02-01,2025-02-01 18:10:00,False,480.65523333333334,0.0,13.843526666666724,0.0,0.0,494.49876000000006,0.0,9709.852672486773,9160.409605820107
2025-02-01,2025-02-01 18:20:00,False,464.20833333333337,0.0,5.211333333333378,0.0,0.0,469.4196666666667,0.0,9160.409605820107,8638.8321984127
2025-02-01,2025-02-01 18:30:00,False,474.0041583333333,0.003411904761904762,9.87573023809523,0.0,0.0,483.87647666666663,0.0,8638.8321984127,8101.19166878307
2025-02-01,2025-02-01 18:40:00,False,464.59422500000005,0.0,32.07276333333339,0.0,0.0,496.66698833333345,0.0,8101.19166878307,7549.339459523811
2025-02-01,2025-02-01 18:50:00,False,453.3358333333333,0.0,26.68533333333337,0.0,0.0,480.02116666666666,0.0,7549.339459523811,7015.982607671958
2025-02-01,2025-02-01 19:00:00,False,454.54145,0.00024285714285714283,12.454821666666712,0.0,0.0,466.99602880952386,0.0,7015.982607671958,6497.0981312169315
2025-02-01,2025-02-01 19:10:00,False,451.46243333333337,0.0,13.103669999999969,0.0,0.0,464.56610333333333,0.0,6497.0981312169315,5980.9135719576725
2025-02-01,2025-02-01 19:20:00,False,479.37833333333333,0.0,21.40916666666672,0.0,0.0,500.7875,0.0,5980.9135719576725,5424.483016402117
2025-02-01,2025-02-01 19:30:00,False,458.36095,0.0,22.14123999999993,0.0,0.0,480.5021899999999,0.0,5424.483016402117,4890.591694179895
2025-02-01,2025-02-01 19:40:00,False,460.4927416666667,0.0,15.506471666666615,0.0,0.0,475.99921333333333,0.0,4890.591694179895,4361.7036793650805
2025-02-01,2025-02-01 19:50:00,False,476.97,0.0,12.892499999999973,0.0,0.0,489.8625,0.0,4361.7036793650805,3817.4120126984135
2025-02-01,2025-02-01 20:00:00,False,483.5571166666666,0.0,17.961271666666736,0.0,0.0,501.51838833333335,0.0,3817.4120126984135,3260.16935899471
2025-02-01,2025-02-01 20:10:00,False,472.38738333333333,0.0,14.460206666666707,0.0,0.0,486.84759,0.0,3260.16935899471,2719.227592328043
2025-02-01,2025-02-01 20:20:00,False,468.4533333333333,0.0,23.360499999999963,0.0,0.0,491.81383333333326,0.0,2719.227592328043,2172.7677775132283
2025-02-01,2025-02-01 20:30:00,False,465.69988333333333,0.0,16.83306999999996,0.0,0.0,482.5329533333333,0.0,2172.7677775132283,1636.6200515873024
2025-02-01,2025-02-01 20:40:00,False,495.91498333333334,0.0,8.997293333333332,111.95423023809451,0.0,392.9580464285722,0.0,1636.6200515873024,1200.0
2025-02-01,2025-02-01 20:50:00,False,524.1716666666666,0.0,16.529333333333312,540.7009999999999,0.0,0.0,0.0,1200.0,1200.0
